Compound,Negative,Neutral,Positive,Source_Account,Timestamp,Tweets,Tweets_Ago
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:30:01 +0000 2018,#Mom was one of @SpoilerTV's Scenes of the Week. @CBS @MomCBS @AllisonBJanney https://t.co/q9pZqfNCzM https://t.co/ZyhcChUkzr,63
-0.25,0.095,0.905,0.0,@CBS,Sun Jan 07 18:30:00 +0000 2018,"RT @AmericanVoterUS: Propaganda is coming from WITHIN 

@CNN @ABC @NBC @CBS &amp; sometimes @FOXNews with GOP #DeepState 

Obama made #FakeNews…",64
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:29:50 +0000 2018,@CBS @CBSSports @CBSSportsNet  @buffalobills  @jacksonvilleja7 @Jaguars WHERE  IS THE  1ST DOWN BROADCAST OVERLAY ???  FIX IT !!!,65
-0.5423,0.304,0.696,0.0,@CBS,Sun Jan 07 18:29:14 +0000 2018,@CBS the sound of this football game is horrible,66
0.4648,0.0,0.832,0.168,@CBS,Sun Jan 07 18:29:08 +0000 2018,"RT @LucaCharmedFan: When will you get it @TheCW and @CBS ? Two words. ""ORIGINAL CAST."" #charmed https://t.co/Aga1GEiVuB",67
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:28:48 +0000 2018,@CBS @CBSNews why don’t you guys have the yellow line marker on for us watching the @buffalobills game?? The guys a… https://t.co/NclqNzrrGT,68
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:28:26 +0000 2018,RT @bridgette_TN: #ShandySunday  #SupportMajorCrimes  #BestShowEver @CBS @EpixHD @epixpress @WBHomeEnt @CBSTweet @AllAccessCBS https://t.co…,69
-0.25,0.095,0.905,0.0,@CBS,Sun Jan 07 18:28:13 +0000 2018,"RT @AmericanVoterUS: Propaganda is coming from WITHIN 

@CNN @ABC @NBC @CBS &amp; sometimes @FOXNews with GOP #DeepState 

Obama made #FakeNews…",70
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:28:09 +0000 2018,“We got an old school field position battle” @tonyromo @cbs,71
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:28:08 +0000 2018,"@KodyJM12 @JackPosobiec @CNN @CBS @nbc @ABC @AP @nytimes @DonaldJTrumpJr LIBEL
Again

Somebody needs to sue your as… https://t.co/GJN98FZ2qk",72
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:28:03 +0000 2018,@cbs where is the first down marker line for bills jags game?,73
0.4019,0.0,0.891,0.109,@CBS,Sun Jan 07 18:28:02 +0000 2018,"RT @charliekirk11: Incredible video: @CBS does a special on the GOP tax plan 

The result?

Every middle class family they sat down with SA…",74
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:27:36 +0000 2018,RT @TIGER05300237: @CBS @ESPNNFL @nflnetwork @FOXSports  The phony @NFL football players are disgraceful!  Disrespectful to our military me…,75
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:27:20 +0000 2018,Hey @CBS where's the yellow line?!?!?!,76
0.2516,0.09,0.778,0.131,@CBS,Sun Jan 07 18:27:20 +0000 2018,So @CBS is trying to avoid showing the anthem to maintain some sort of political peace?  What other reason wouldn't… https://t.co/40W25lRrhQ,77
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:27:05 +0000 2018,@ajmangum @CBS @AppleTV Me too.,78
-0.2023,0.091,0.909,0.0,@CBS,Sun Jan 07 18:26:44 +0000 2018,"Question: Can #MSM and their individual members @CNN @CBS @NBC @ABC etc,etc, be charged with withholding of evidenc… https://t.co/k0cInz3qzG",79
-0.5849,0.226,0.774,0.0,@CBS,Sun Jan 07 18:26:39 +0000 2018,RT @windycity4eva: The sound on this @CBS broadcast of the game is absolutely horrible,80
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:26:38 +0000 2018,@BBC @CNN @CBS @guardiannews @nytimesworld @nytimes @DerSPIEGEL @France3tv @LaStampa @Le_Figaro @SkyNews if U want… https://t.co/cdpSf4nAj4,81
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:26:33 +0000 2018,"@ABC @ABCPolitics @ABCNetwork @CBS @CBSNews @CBSSunday  @CNN @MSNBC @NBCNews 
#StopTheInsanity https://t.co/QyL2lluaDp",82
0.3182,0.0,0.85,0.15,@CBS,Sun Jan 07 18:26:29 +0000 2018,@cbs can’t we please get some line of scrimmages and first down lines #NFL,83
0.4588,0.0,0.875,0.125,@CBS,Sun Jan 07 18:26:14 +0000 2018,"RT @EWADJD_D: #Moron passing out awards to MSM @CNN @MSNBC @ABC @washingtonpost @CBS @NBC @nytimes, the journalists who he calls “fake news…",84
-0.7345,0.279,0.721,0.0,@CBS,Sun Jan 07 18:26:10 +0000 2018,ABSOLUTELY @CNN @jaketapper have no credibility left bc they R so obvious abt their @POTUS hate! I now believe(alon… https://t.co/0i75nm3kgj,85
-0.68,0.263,0.649,0.088,@CBS,Sun Jan 07 18:25:55 +0000 2018,@SethAbramson @CNN @NBC @MSNBC @CBS @ABC @FOX  - enuf lying! be responsible - remember ur coverage helped these batatas steal the WH.,86
-0.3182,0.223,0.777,0.0,@CBS,Sun Jan 07 18:25:44 +0000 2018,I'm lost without the yellow first down line @CBS,87
0.4019,0.0,0.891,0.109,@CBS,Sun Jan 07 18:25:25 +0000 2018,"RT @charliekirk11: Incredible video: @CBS does a special on the GOP tax plan 

The result?

Every middle class family they sat down with SA…",88
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:25:16 +0000 2018,RT @KimKerHoang23: @CBS @CBSNews @nbc @NBCNews @cnnbrk @CNN @cnni @60Minutes @FOX2now  @FoxNews @washingtonpost @nytimes @andersoncooper @A…,89
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:25:07 +0000 2018,#ShandySunday  #SupportMajorCrimes  #BestShowEver @CBS @EpixHD @epixpress @WBHomeEnt @CBSTweet @AllAccessCBS https://t.co/DskIm3zpIw,90
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:24:56 +0000 2018,RT @AAUW: See us on @CBS this morning? Get the skills to ask for the salary you deserve: https://t.co/x6RbyewTkR #equalpay   https://t.co/X…,91
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:24:50 +0000 2018,RT @KimKerHoang23: @CBS @CBSNews @nbc @NBCNews @cnnbrk @CNN @cnni @60Minutes @FOX2now  @FoxNews @washingtonpost @nytimes @andersoncooper @A…,92
-0.4466,0.123,0.877,0.0,@CBS,Sun Jan 07 18:24:44 +0000 2018,Hey @cbs - flying BOS to MIA-buy inflight wifi-buy CBS ALL ACCESS for Bills game - ALL ACCESS “can’t find me” NO AUTHORIZATION #NOTALLACCESS,93
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:24:40 +0000 2018,@CBS @ESPNNFL @nflnetwork @FOXSports  The phony @NFL football players are disgraceful!  Disrespectful to our milita… https://t.co/hAaeO6kNxd,94
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:24:34 +0000 2018,"@CBS NFL provides more than 130,000 jobs, not counting sponsors.
NFL contributes $15 billion to the economy.
NFL is… https://t.co/NFu5KS9GzA",95
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:24:00 +0000 2018,"#WOKE  

When Libs tell you this is the 'new reality' and so 'get used to it', they're telling you they're sacrific… https://t.co/IFf7xCBM9w",96
-0.5106,0.213,0.679,0.109,@CBS,Sun Jan 07 18:23:31 +0000 2018,"RT @petefrt: DNC Deputy Chair Keith Ellison Endorses Antifa (A Terrorist Group)

#ThatsHowYouGotTrump
#ThatsHowYouGetMoreTrump

@abc @cbs @…",97
0.0,0.0,1.0,0.0,@CBS,Sun Jan 07 18:23:23 +0000 2018,@UnitedCitizen01 @JackPosobiec @CNN @CBS @nbc @ABC @AP @nytimes @DonaldJTrumpJr Oh really now? Trump seemed to push… https://t.co/yPbjlFi46G,98
-0.25,0.095,0.905,0.0,@CBS,Sun Jan 07 18:23:22 +0000 2018,"RT @AmericanVoterUS: Propaganda is coming from WITHIN 

@CNN @ABC @NBC @CBS &amp; sometimes @FOXNews with GOP #DeepState 

Obama made #FakeNews…",99
0.4019,0.0,0.891,0.109,@CBS,Sun Jan 07 18:23:13 +0000 2018,"RT @charliekirk11: Incredible video: @CBS does a special on the GOP tax plan 

The result?

Every middle class family they sat down with SA…",100
-0.8496,0.381,0.536,0.083,@Fox,Sun Jan 07 18:39:43 +0000 2018,@MelissaKester @FoxNews @fox So it's slut shaming to call out a female teacher raping a child? You alright?,1
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 18:32:49 +0000 2018,@fox Is it the beef burgers that makes Tramp obese ... or what https://t.co/P4r3QYHNP3,2
-0.296,0.115,0.885,0.0,@Fox,Sun Jan 07 18:31:40 +0000 2018,@bitchypolitics @boominator64 @FoxNews @cjtfarrell @fox and that is the spending during the Obama years. No one has… https://t.co/Qyi29RKS8G,3
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 18:29:50 +0000 2018,"@bitchypolitics @boominator64 @FoxNews @cjtfarrell @fox than before, collecting it......in business, you claim a lo… https://t.co/M3h4He9sle",4
-0.5859,0.167,0.833,0.0,@Fox,Sun Jan 07 18:28:18 +0000 2018,@FoxNews Classic @fox news story. They find every instance of women sexually molesting boys and report it. It's par… https://t.co/Q8gie8V4Hh,5
-0.4404,0.172,0.828,0.0,@Fox,Sun Jan 07 18:27:28 +0000 2018,@MarkDice I think Gillian Turner on @Fox might suck satans balls and probably blow AC Cooper👎🏻,6
0.0498,0.107,0.779,0.115,@Fox,Sun Jan 07 18:26:39 +0000 2018,Maybe @FoxNews @Fox @foxnewsalert can hire more like Gillian Turner and change their name to Fox liberal crap and c… https://t.co/u8JOyo9Aug,7
-0.68,0.263,0.649,0.088,@Fox,Sun Jan 07 18:25:55 +0000 2018,@SethAbramson @CNN @NBC @MSNBC @CBS @ABC @FOX  - enuf lying! be responsible - remember ur coverage helped these batatas steal the WH.,8
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 18:25:15 +0000 2018,"@bitchypolitics @boominator64 @FoxNews @cjtfarrell @fox ...... ""borrowed"" from SS funds. There was a surplus -- wel… https://t.co/v9DAdz1c0D",9
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 18:23:02 +0000 2018,"@bitchypolitics @boominator64 @FoxNews @cjtfarrell @fox What I was saying with the 3 minutes I had, was apples to a… https://t.co/X7gIwxQ3ft",10
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 18:22:17 +0000 2018,RT @rogersurfacings: @Yes2Pot @ABC @nbc @CBS @CNN @BBC @fox @cspan @KSRO  https://t.co/5tFn1d7E3p,11
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 18:21:42 +0000 2018,#AmasızKadro Butun kit kurumlarindaki arkadaslarin hakki olan kadronun verilmesini istiyoruz.SONUNA KADAR MUCADELE… https://t.co/jegdD99xkG,12
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 18:19:02 +0000 2018,"My rankings:
1.) @nbc 
2.) @espn 
3.) @Fox
4.) @nflnetwork 
5.) @CBS",13
-0.5267,0.23,0.63,0.141,@Fox,Sun Jan 07 18:14:57 +0000 2018,Half of Fox News is ok and halfis liberal emotional unfactual fake news. @Fox should be ashamed of secretly pushing… https://t.co/StzYsWQnmY,14
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 17:56:34 +0000 2018,"RT @Mkaraguven79: #KitlerSoruyorHükümetKaçıyor kitler kadro istiyor.
@TC_Basbakan
@jsarieroglu
@veliagbaba
@oguz_tor
@fox
@startv",15
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 17:50:54 +0000 2018,@ABC @Fox @BBCWorld  @Cnn @AlJazeera https://t.co/kLE8B2gQwN,16
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 17:46:17 +0000 2018,"@RT_Erdogan 
@tcbestepe 
@ikalin1
@TC_Basbakan
@jsarieroglu
@kilicdarogluk
@veliagbaba
@oguz_tor
@fox
@startv
@turkiskonf#AmasızKadro",17
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 17:45:12 +0000 2018,"#AmasızKadro ayrımsiz kadro
@RT_Erdogan 
@tcbestepe 
@ikalin1
@TC_Basbakan
@jsarieroglu
@kilicdarogluk
@veliagbaba… https://t.co/OvsExY6Qp3",18
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 17:44:23 +0000 2018,"#AmasızKadro#KitlerSoruyorHükümetKaçıyor
@RT_Erdogan 
@tcbestepe 
@ikalin1
@TC_Basbakan
@jsarieroglu
@kilicdarogluk… https://t.co/l3TjVqTQXb",19
-0.4466,0.211,0.789,0.0,@Fox,Sun Jan 07 17:42:09 +0000 2018,"🏈 #NFL 🏈 #NFLPlayoffs 
CAR #Panthers @ NO #Saints (-6.5/47.5)

https://t.co/VO3q1cVzWK
💵Lets Ca$h💵 @DonBestSports… https://t.co/xe1FFc6cIh",20
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 17:30:51 +0000 2018,"DİK DURUYORUZ AMA DİKLENMİYORUZ REİS
ÇÜNKÜ BİZ HAKLİYİZ
#KitlerSoruyorHükümetKaçıyor
@RT_Erdogan 
@tcbestepe… https://t.co/Fnq2KTCvot",21
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 17:29:40 +0000 2018,"RT @Mkaraguven79: #KitlerSoruyorHükümetKaçıyor kitler kadro istiyor.
@TC_Basbakan
@jsarieroglu
@veliagbaba
@oguz_tor
@fox
@startv",22
-0.5256,0.152,0.848,0.0,@Fox,Sun Jan 07 17:14:56 +0000 2018,@cbs @fox @espn really terrible how yall never talk bout the @Saints or how yall never give @drewbrees any recognition,23
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 16:58:03 +0000 2018,"RT @Mkaraguven79: #KitlerSoruyorHükümetKaçıyor kitler kadro istiyor.
@TC_Basbakan
@jsarieroglu
@veliagbaba
@oguz_tor
@fox
@startv",24
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 16:57:29 +0000 2018,"RT @Mkaraguven79: #KitlerSoruyorHükümetKaçıyor kitler kadro istiyor.
@TC_Basbakan
@jsarieroglu
@veliagbaba
@oguz_tor
@fox
@startv",25
0.3182,0.0,0.777,0.223,@Fox,Sun Jan 07 16:47:04 +0000 2018,"@fox It's from the #Gifted, to be precise :-)",26
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 16:46:46 +0000 2018,"@AprilDeming @LANORML @wikileaks @NBC = Brian L. Roberts
@CBS = Redstones
@CNN = J Zucker+J Bewkes (CEOs)… https://t.co/SxxH3WVjnn",27
0.5994,0.0,0.803,0.197,@Fox,Sun Jan 07 16:46:29 +0000 2018,"Dear @Fox, next time you try to imitate Polish newspaper, please hire a native Pole to check the grammar of your ""s… https://t.co/gw9JIcrdzW",28
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 16:36:53 +0000 2018,"@TomWellborn 
Actually he has done this repeatedly and you are correct that is just what @GOP and @Fox do each time… https://t.co/LsTx7esbu8",29
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 16:33:27 +0000 2018,RT @rogersurfacings: @Yes2Pot @ABC @nbc @CBS @CNN @BBC @fox @cspan @KSRO  https://t.co/5tFn1d7E3p,30
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 16:31:40 +0000 2018,@Deplorablerenee @boominator64 @FoxNews @cjtfarrell @fox 🤦🏽‍♀️,31
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 16:31:15 +0000 2018,@Yes2Pot @ABC @nbc @CBS @CNN @BBC @fox @cspan @KSRO  https://t.co/5tFn1d7E3p,32
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 16:30:27 +0000 2018,"RT @Yes2Pot: .@ABC .@NBC .@CBS .@CNN .@BBC  .@FOX  .@CSPAN
.@KSRO   REPORT THIS! Israeli settler runs over 4 #Palestinian kids https://t.co…",33
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 16:16:28 +0000 2018,"It's so routine even .@ABC .@NBC .@CBS .@CNN .@BBC  .@FOX  .@CSPAN
.@KSRO .@IngrahamAngle .@PBS doesn't report on i… https://t.co/rZysmSK5C8",34
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 16:13:01 +0000 2018,"RT @Mkaraguven79: #KitlerSoruyorHükümetKaçıyor kitler kadro istiyor.
@TC_Basbakan
@jsarieroglu
@veliagbaba
@oguz_tor
@fox
@startv",35
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 16:11:55 +0000 2018,@RedTRaccoon @jaketapper @deadlinewh Absolutely--no more airtime for the idiots that have golden passes and co-writ… https://t.co/ohR4XNt7nX,36
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 16:06:03 +0000 2018,@jaketapper @jorgeramosnews @LeonKrauze @cnnbrk @fox @MSNBC @maddow This is real news and concerning news for human… https://t.co/R0sMJvMUSt,37
0.7951,0.0,0.664,0.336,@Fox,Sun Jan 07 15:52:02 +0000 2018,@Fox News: hey Maria so many good things come out of that beautiful mouth of yours...,38
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 15:49:16 +0000 2018,".@ABC .@NBC .@CBS .@CNN .@BBC  .@FOX  .@CSPAN
.@KSRO   REPORT THIS! Israeli settler runs over 4 #Palestinian kids https://t.co/4rTPbHwTZ4",39
-0.25,0.105,0.895,0.0,@Fox,Sun Jan 07 15:32:35 +0000 2018,@jaketapper @CNN are hired political operatives spewing propaganda .. nothing could be more obvious. @maddow is eve… https://t.co/WpXY7iZlJT,40
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 15:29:59 +0000 2018,@moonshine6862 @POTUS @jeffsessions @OANN @TGowdySC @ChuckGrassley @Congress #WakeUpAmerica @Jim_Jordan @DevinNunes… https://t.co/aSEYkwHeq1,41
-0.4215,0.142,0.75,0.108,@Fox,Sun Jan 07 15:28:25 +0000 2018,democrats can't make up their minds if they want to call @POTUS stupid &amp; didn't really want presidency or brilliant… https://t.co/5HSunl31ur,42
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 15:25:21 +0000 2018,@RawStory Exactly T8k that BS to @FOX u Kazoo lookin MFr!!!! #Impeach45,43
0.0516,0.107,0.777,0.117,@Fox,Sun Jan 07 15:21:03 +0000 2018,"@MeetThePress @chucktodd @MichaelWolffNYC If @Fox has never been held accountable for libel, giving out secrets, no one should",44
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 15:10:52 +0000 2018,"Whoa, @Fox News #Sunday W/Chris Wallace on Wxxa Fox Network ""((( In New York )))"". Has the NY Government finally st… https://t.co/FlJCZQF31K",45
0.34,0.0,0.854,0.146,@Fox,Sun Jan 07 15:08:10 +0000 2018,And standing together is EXACTLY what we are doing ha 💪🇺🇸 @CNN @fox @SenMajLdr https://t.co/8iUMmtFzyz,46
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 15:01:45 +0000 2018,RT @wrs1260: @Imperator_Rex3 @karenyporter @POTUS @realDonaldTrump @jeffsessions @ChuckGrassley @TGowdySC @Congress @FOX @Jim_Jordan @Devin…,47
0.1531,0.087,0.805,0.107,@Fox,Sun Jan 07 14:45:26 +0000 2018,RT @fox: “The message misogynists have gotten from other men is one where they can be publicly hostile to women and still succeed in the pr…,48
-0.8141,0.26,0.74,0.0,@Fox,Sun Jan 07 14:42:32 +0000 2018,"RT @Tywyrn: @fox #MAGA I PAY MY OWN STUDENT LOAN DEBT. But with so much government waste, we could use more of our tax dollars in our pocke…",49
-0.4588,0.219,0.663,0.117,@Fox,Sun Jan 07 14:35:01 +0000 2018,.@MartinOMalley Unfortunately@realDonaldTrump never said all Mexicans are rapists. Please listen again &amp; correct yo… https://t.co/VjPfu10Rh4,50
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 14:29:53 +0000 2018,RT @wrs1260: @Imperator_Rex3 @karenyporter @POTUS @realDonaldTrump @jeffsessions @ChuckGrassley @TGowdySC @Congress @FOX @Jim_Jordan @Devin…,51
0.3382,0.096,0.75,0.154,@Fox,Sun Jan 07 14:11:13 +0000 2018,"@fox&amp;friends

The politics is boring.
Do law &amp; justice!

DACAns should get green cards &amp; apply for citizenship. We… https://t.co/cnKKD6WVYt",52
0.3612,0.0,0.878,0.122,@Fox,Sun Jan 07 14:05:29 +0000 2018,"@Fox&amp;Friend You May like this one too
Schumer (Part 2 of 4) - 6th Annual Immigration Law and Policy Conference… https://t.co/ElAboJ5IOL",53
-0.3612,0.122,0.878,0.0,@Fox,Sun Jan 07 14:01:55 +0000 2018,@bitchypolitics @boominator64 @FoxNews @cjtfarrell @fox 1) debt in 2009-2017 is $10T.     2) He used our SS funds t… https://t.co/XQpjEtvZab,54
-0.4168,0.236,0.764,0.0,@Fox,Sun Jan 07 13:51:32 +0000 2018,"@Fox News,@CNN, @MSM, history will not be kind to you.",55
-0.0516,0.165,0.677,0.158,@Fox,Sun Jan 07 13:48:13 +0000 2018,"@Barak Obama @oann @Fox news @Hannity @dnc @CIA @statedeptspox  Shakespeare said it best: ""The evil that men do liv… https://t.co/xCJLeOmwbX",56
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 13:46:30 +0000 2018,@FoxNews @foxandfriends @fox @PeteHegseth @USNJack @GeraldoRivera @kilmeade @dbongino @Scavino45,57
0.4926,0.0,0.814,0.186,@Fox,Sun Jan 07 13:45:33 +0000 2018,"Trump Supporters &amp; family should read this!   @FoxNews @foxandfriends @fox&amp;friends weekends, @PeteHegseth @USNJack @GeraldoRivera @kilmeade",58
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 13:22:32 +0000 2018,@fox and all others?,59
0.1798,0.146,0.643,0.211,@Fox,Sun Jan 07 13:16:32 +0000 2018,@prisonlegends @fox Please don't playing with my heart AAAAAAAA,60
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 13:05:34 +0000 2018,@cnn @msnbc @fox https://t.co/hiov7JbIl3,61
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 13:04:27 +0000 2018,@cnn @msnbc @fox https://t.co/ZyAVCpDAO8,62
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 12:43:41 +0000 2018,@Fox&amp;@ffweekend  @PeteHegseth - Where's @Priebus?  Why isn't he speaking out against this book?  Did he give access… https://t.co/eWC003IEqh,63
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 12:39:14 +0000 2018,RT @fox: @anubhamane 👏🏻,64
0.9231,0.0,0.58,0.42,@Fox,Sun Jan 07 12:26:18 +0000 2018,"@krassenstein @BarackObama Maybe it's just me, but I'm pretty sure all of #MSM idol worshipped #OBOZO, and not even… https://t.co/pmYUq62C0L",65
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 12:11:44 +0000 2018,@ABC @CBS @NBC @HLN @MSNBC @FOX Hmmm https://t.co/JsmwP7qHq2,66
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 12:04:56 +0000 2018,@SpeakerRyan @SenateGOP @HouseGOP @GOPSenFinance @GOPLeader @SenateMajLdr @GOPCrooks @SenToomey @RickSantorum… https://t.co/5XYSom1bz5,67
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 11:41:24 +0000 2018,Follow @Fox news,68
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 11:37:45 +0000 2018,RT @wrs1260: @Imperator_Rex3 @karenyporter @POTUS @realDonaldTrump @jeffsessions @ChuckGrassley @TGowdySC @Congress @FOX @Jim_Jordan @Devin…,69
0.3612,0.0,0.839,0.161,@Fox,Sun Jan 07 11:33:50 +0000 2018,"RT @fox: Hey, tech conference organisers, I have a few New Year’s resolutions ready for you.",70
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 11:30:38 +0000 2018,@Imperator_Rex3 @karenyporter @POTUS @realDonaldTrump @jeffsessions @ChuckGrassley @TGowdySC @Congress @FOX… https://t.co/Zi03Oqywo5,71
-0.5267,0.188,0.812,0.0,@Fox,Sun Jan 07 11:25:25 +0000 2018,"@LeahR77 Serious query.
Why does one watch CNN or Msnbc? Both are Fake News. 
Real new is on @Fox and @OANN",72
0.3612,0.0,0.839,0.161,@Fox,Sun Jan 07 10:54:56 +0000 2018,"RT @fox: Hey, tech conference organisers, I have a few New Year’s resolutions ready for you.",73
0.1779,0.0,0.892,0.108,@Fox,Sun Jan 07 10:48:38 +0000 2018,@China @Olympics @TeamUSA @olympicchannel @NBCOlympics @OlympicFlame @@youtholympics  this is the spirit of the gam… https://t.co/DfN1yQLyMd,74
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 10:45:19 +0000 2018,@chiIIum @POTUS @jeffsessions @OANN @TGowdySC @ChuckGrassley @Congress #WakeUpAmerica @Jim_Jordan @DevinNunes @FOX… https://t.co/Aa9YbNJwYj,75
0.0772,0.296,0.37,0.333,@Fox,Sun Jan 07 10:41:22 +0000 2018,"@ekurutepe @fox Unfortunately, yes. Often.",76
0.3612,0.0,0.839,0.161,@Fox,Sun Jan 07 10:39:19 +0000 2018,"RT @fox: Hey, tech conference organisers, I have a few New Year’s resolutions ready for you.",77
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 10:35:04 +0000 2018,"RT @Mkaraguven79: #KitlerSoruyorHükümetKaçıyor kitler kadro istiyor.
@TC_Basbakan
@jsarieroglu
@veliagbaba
@oguz_tor
@fox
@startv",78
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 09:37:12 +0000 2018,@MamaProtective @realDonaldTrump @CNN @cnnbrk @detroitnews @FOX2News @freep @GRPress @MLive @MLiveDetroit @ABC… https://t.co/ggIyO7XOkQ,79
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 09:36:45 +0000 2018,"RT @MamaProtective: @realDonaldTrump @CNN @cnnbrk @detroitnews @FOX2News @freep @GRPress @MLive @MLiveDetroit @ABC @FoxNews @fox

WE THE PE…",80
0.1027,0.0,0.811,0.189,@Fox,Sun Jan 07 08:50:17 +0000 2018,"@brianstelter @cnni @CNN @fox *Brian oops, I apologize",81
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 08:46:28 +0000 2018,@brianstelter @cnni Brain 🧠 what’s happened to you? You need to take yourself out of the @CNN liberal circle for 90… https://t.co/msQc3HUMtg,82
-0.6808,0.25,0.685,0.065,@Fox,Sun Jan 07 08:32:54 +0000 2018,"RT @fox: It’s possible to fake diversity. Invite enough people to make events or companies look diverse. It’s dangerous.

Inclusion—having…",83
0.3182,0.0,0.887,0.113,@Fox,Sun Jan 07 08:25:09 +0000 2018,RT @MyriamWinner: .@POTUS .@CNN .@FOX .@Univision .@Telemundo WATCH: Former Senior DEA Official Drops ‘Very Strange’ Truth About Obama Admi…,84
-0.6808,0.25,0.685,0.065,@Fox,Sun Jan 07 08:21:46 +0000 2018,"RT @fox: It’s possible to fake diversity. Invite enough people to make events or companies look diverse. It’s dangerous.

Inclusion—having…",85
-0.6808,0.25,0.685,0.065,@Fox,Sun Jan 07 08:10:02 +0000 2018,"RT @fox: It’s possible to fake diversity. Invite enough people to make events or companies look diverse. It’s dangerous.

Inclusion—having…",86
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 07:13:31 +0000 2018,.@CNNPolitics @NBCPolitics @MSNBC @CBSPolitics @ABCPolitics @PolitiFact @TPM @Salon @TheAtlantic @businessinsider… https://t.co/JK4Eznh57G,87
-0.807,0.288,0.712,0.0,@Fox,Sun Jan 07 06:58:02 +0000 2018,@ehalliday07 @FoxNews @fox @CNN @MSNBC That was just about the most moronic reply yet. Dumb as a bag of hammers...… https://t.co/9UdNRDt3Sd,88
0.0,0.0,1.0,0.0,@Fox,Sun Jan 07 06:43:53 +0000 2018,@ehalliday07 @FoxNews @fox @CNN @MSNBC Many of the daca kids are grown up. Theyre not all young children.,89
